Wall time,Step,Value
1747637867.4207985,47553,4.50932502746582
1747637877.6078336,47621,4.50932502746582
1747637911.0317602,47841,4.50932502746582
1747637940.5605683,48037,4.50932502746582
1747637976.4138286,48273,4.50932502746582
1747638000.7226665,48433,4.50932502746582
1747638003.108449,48449,4.50932502746582
1747638023.6122742,48573,4.50932502746582
1747638038.9777954,48673,4.50932502746582
1747638061.015895,48817,4.50932502746582
1747638079.7349455,48941,4.50932502746582
1747638080.939309,48949,4.50932502746582
1747638088.3000145,48997,4.50932502746582
1747638111.6452062,49149,4.50932502746582
1747638118.9148016,49197,4.50932502746582
1747638135.7977166,49309,4.50932502746582
1747638138.2668455,49325,4.50932502746582
1747638139.487772,49333,4.50932502746582
1747638152.2847872,49417,4.50932502746582
1747638152.9110692,49421,4.50932502746582
1747638162.141522,49481,4.50932502746582
1747638169.6544645,49529,4.50932502746582
1747638186.092056,49637,4.50932502746582
1747638187.301568,49645,4.50932502746582
1747638188.522602,49653,4.50932502746582
1747638234.1281247,49949,4.50932502746582
1747638262.7965639,50137,4.50932502746582
1747638291.5333939,50325,4.50932502746582
1747638332.7305746,50565,4.50932502746582
1747638376.9746196,50861,4.50932502746582
1747638382.3901963,50897,4.50932502746582
1747638423.218526,51165,4.50932502746582
1747638449.297187,51337,4.50932502746582
1747638452.0841486,51353,4.50932502746582
1747638462.3339996,51421,4.50932502746582
1747638475.9914787,51509,4.50932502746582
1747638493.129122,51621,4.50932502746582
1747638495.5483751,51637,4.50932502746582
1747638508.3180618,51721,4.50932502746582
1747638516.3853714,51773,4.50932502746582
1747638524.8722823,51829,4.50932502746582
1747638532.2516081,51877,4.50932502746582
1747638532.9595695,51881,4.50932502746582
1747638539.6716545,51925,4.50932502746582
1747638566.4911745,52101,4.50932502746582
1747638622.6645315,52479,4.273087501525879
1747638642.8379693,52619,3.643120050430298
1747638657.0192463,52711,3.643120050430298
1747638663.3525672,52755,3.643120050430298
1747638689.0336213,52927,4.351833343505859
1747638716.2374623,53107,4.50932502746582
1747638739.8040032,53263,4.50932502746582
1747638758.3281686,53383,4.50932502746582
1747638780.6331046,53531,4.50932502746582
1747638820.9847276,53799,4.50932502746582
1747638826.8529992,53839,4.50932502746582
1747638838.0221515,53911,4.50932502746582
1747638842.7449098,53943,4.50932502746582
1747638860.6424553,54063,4.50932502746582
1747638881.531191,54203,4.50932502746582
1747638892.8893113,54279,4.50932502746582
1747638894.0983808,54287,4.50932502746582
1747638896.025528,54299,4.50932502746582
1747638903.5058692,54351,4.50932502746582
1747638937.1102204,54575,4.50932502746582
1747638949.0301294,54655,4.50932502746582
1747638988.7212677,54919,4.50932502746582
1747639006.438941,55035,4.50932502746582
1747639017.3314633,55107,4.50932502746582
1747639042.12738,55271,4.50932502746582
1747639057.956509,55375,4.50932502746582
1747639091.293127,55595,4.50932502746582
1747639096.564819,55631,4.50932502746582
1747639111.9368336,55735,4.50932502746582
1747639136.0695195,55895,4.50932502746582
1747639169.759793,56119,4.50932502746582
1747639176.4534686,56162,4.46995210647583
1747639186.105495,56218,4.46995210647583
1747639194.4097545,56270,4.46995210647583
1747639205.4648879,56342,4.46995210647583
1747639217.0811589,56418,4.46995210647583
1747639223.8566725,56462,4.46995210647583
1747639227.550666,56486,4.46995210647583
1747639235.000264,56534,4.50932502746582
1747639245.4996417,56602,4.50932502746582
1747639266.6709473,56742,4.50932502746582
1747639270.7714744,56770,4.50932502746582
1747639322.3138523,57106,4.50932502746582
1747639325.3468938,57126,4.50932502746582
1747639329.5963712,57154,4.50932502746582
1747639333.4536326,57178,4.50932502746582
1747639352.635762,57306,4.50932502746582
1747639353.210545,57310,4.50932502746582
1747639356.6106818,57330,4.50932502746582
1747639364.953657,57386,4.50932502746582
1747639369.788744,57418,4.50932502746582
1747639370.3818567,57422,4.50932502746582
1747639410.9587078,57686,4.50932502746582
1747639412.1834757,57694,4.50932502746582
1747639436.5830545,57850,4.50932502746582
1747639461.8562393,58018,4.50932502746582
1747639489.8714733,58202,4.50932502746582
1747639507.7525024,58290,4.50932502746582
1747639568.1284702,58690,4.50932502746582
1747639577.0306573,58750,4.50932502746582
1747639587.2086976,58818,4.50932502746582
1747639591.9292653,58850,4.50932502746582
1747639613.3314111,58986,4.50932502746582
1747639633.1744838,59114,4.50932502746582
1747639640.747081,59166,4.50932502746582
1747639643.1974914,59182,4.50932502746582
1747639662.4710279,59306,4.50932502746582
1747639675.865821,59394,4.50932502746582
1747639678.242422,59410,4.50932502746582
1747639687.1964536,59470,4.50932502746582
1747639734.823237,59786,4.50932502746582
1747639762.0759885,59970,4.50932502746582
1747639762.7376323,59974,4.50932502746582
1747639765.0753942,59990,4.50932502746582
1747639782.4414146,60102,4.50932502746582
1747639789.4760022,60150,4.50932502746582
1747639796.0255508,60190,4.50932502746582
1747639798.3934126,60206,4.50932502746582
1747639806.8566198,60262,4.50932502746582
1747639816.1375098,60322,4.50932502746582
1747639830.2166038,60414,4.50932502746582
1747639835.532103,60450,4.50932502746582
1747639844.1028287,60506,4.50932502746582
1747639917.1859417,60982,4.50932502746582
1747639926.8314936,61046,4.50932502746582
1747639935.216684,61102,4.50932502746582
1747639943.8596077,61158,4.50932502746582
1747639949.537857,61194,4.50932502746582
1747639967.0520418,61310,4.50932502746582
1747639978.5922441,61386,4.50932502746582
1747639988.2618546,61450,4.50932502746582
1747639991.7500062,61474,4.50932502746582
1747640001.0160048,61534,4.50932502746582
1747640004.6779447,61558,4.50932502746582
1747640021.8207624,61670,4.50932502746582
1747640023.0792398,61678,4.50932502746582
1747640095.1592593,62150,4.50932502746582
1747640109.5190246,62242,4.50932502746582
1747640112.5444362,62262,4.50932502746582
1747640130.6949434,62382,4.50932502746582
1747640157.8317525,62558,4.50932502746582
1747640164.193306,62598,4.50932502746582
1747640180.4519,62706,4.50932502746582
1747640187.1651394,62750,4.50932502746582
1747640207.6523097,62882,4.50932502746582
1747640212.1574476,62914,4.50932502746582
1747640223.4896984,62990,4.50932502746582
1747640229.9645135,63034,4.50932502746582
1747640255.0593374,63202,4.50932502746582
1747640284.2987325,63394,4.50932502746582
1747640284.9116833,63398,4.50932502746582
1747640340.1634111,63762,4.50932502746582
1747640351.5931106,63838,4.50932502746582
1747640358.8243675,63878,4.50932502746582
1747640380.105783,64014,4.50932502746582
1747640398.2987423,64130,4.50932502746582
1747640405.558572,64178,4.50932502746582
1747640410.4082184,64210,4.50932502746582
1747640447.6615727,64450,4.50932502746582
1747640448.244603,64454,4.50932502746582
1747640481.213823,64654,4.50932502746582
1747640483.449606,64666,4.50932502746582
1747640485.062248,64674,4.50932502746582
1747640489.3002305,64698,4.50932502746582
1747640537.5725656,64962,4.50932502746582
1747640562.3409333,65094,4.50932502746582
1747640598.789732,65278,4.50932502746582
1747640615.3104699,65354,4.50932502746582
1747640617.805837,65366,4.50932502746582
1747640627.7947183,65418,4.50932502746582
1747640671.0405538,65658,4.50932502746582
1747640716.6961303,65926,4.50932502746582
1747640754.910998,66122,4.50932502746582
1747640756.7934206,66130,4.50932502746582
1747640765.2497149,66170,4.50932502746582
1747640795.9805906,66310,4.50932502746582
1747640801.5028825,66346,4.50932502746582
1747640850.1941235,66634,4.50932502746582
1747640853.000349,66650,4.50932502746582
1747640894.3450816,66882,4.50932502746582
1747640922.474894,67046,4.50932502746582
1747640942.0993235,67166,4.50932502746582
1747640943.3897572,67174,4.50932502746582
1747640952.770643,67230,4.50932502746582
1747640954.6979795,67242,4.50932502746582
1747640979.4623353,67338,4.50932502746582
1747641043.4991412,67498,4.50932502746582
1747641052.5974874,67514,4.50932502746582
1747641093.4431238,67718,4.50932502746582
1747641103.3472197,67774,4.50932502746582
1747641130.441677,67926,4.50932502746582
1747641132.5097606,67938,4.50932502746582
1747641145.098599,68014,4.50932502746582
1747641176.0849771,68190,4.50932502746582
1747641180.0405378,68214,4.50932502746582
1747641180.6257858,68218,4.50932502746582
1747641191.325804,68282,4.50932502746582
1747641199.8325012,68330,4.50932502746582
1747641252.9983277,68626,4.50932502746582
1747641254.2400668,68634,4.50932502746582
1747641266.5974803,68710,4.50932502746582
1747641275.1124353,68762,4.50932502746582
1747641283.2827344,68802,4.50932502746582
1747641289.0349393,68834,4.50932502746582
1747641373.2576122,69286,4.50932502746582
1747641395.570798,69402,4.50932502746582
1747641402.7865424,69434,4.50932502746582
1747641465.3577695,69770,4.50932502746582
1747641471.1448817,69798,4.50932502746582
1747641499.0514767,69962,4.50932502746582
1747641539.3364851,70178,4.50932502746582
1747641555.3137105,70238,4.50932502746582
1747641555.939715,70242,4.50932502746582
1747641568.6141844,70302,4.50932502746582
1747641590.8732252,70394,4.50932502746582
1747641603.162616,70462,4.50932502746582
1747641609.5347898,70498,4.50932502746582
1747641638.2442133,70634,4.50932502746582
1747641663.1543767,70754,4.50932502746582
1747641668.6765778,70782,4.50932502746582
1747641702.67949,70966,4.50932502746582
1747641740.942717,71162,4.50932502746582
1747641748.2155664,71202,4.50932502746582
1747641752.6885424,71230,4.50932502746582
1747641753.321513,71234,4.50932502746582
1747641755.8798025,71250,4.50932502746582
1747641793.5673685,71450,4.50932502746582
1747641806.0979385,71518,4.50932502746582
1747641814.510721,71566,4.50932502746582
1747641843.579108,71730,4.50932502746582
1747641845.890198,71742,4.50932502746582
1747641867.5694456,71850,4.50932502746582
1747641874.6371486,71878,4.50932502746582
1747641891.9389846,71966,4.50932502746582
1747641902.9116733,72030,4.50932502746582
1747641908.3230846,72062,4.50932502746582
1747641923.035394,72146,4.50932502746582
1747641932.0044136,72194,4.50932502746582
1747641940.0184379,72226,4.50932502746582
1747641942.8119667,72242,4.50932502746582
1747641947.5945086,72258,4.50932502746582
1747642000.018851,72538,4.50932502746582
1747642047.63543,72814,4.50932502746582
1747642088.7976236,73038,4.50932502746582
1747642098.166352,73090,4.50932502746582
1747642141.6886752,73326,4.50932502746582
1747642142.422548,73330,4.50932502746582
1747642151.6072097,73378,4.50932502746582
1747642160.575777,73426,4.50932502746582
1747642173.1581182,73486,4.50932502746582
1747642181.8069623,73526,4.50932502746582
1747642195.8636844,73582,4.50932502746582
1747642207.5459187,73634,4.50932502746582
1747642215.6724432,73670,4.50932502746582
1747642241.754588,73798,4.50932502746582
1747642286.3288713,74054,4.50932502746582
1747642310.478268,74174,4.50932502746582
1747642314.0192187,74194,4.50932502746582
1747642314.9170742,74198,4.50932502746582
1747642323.9952374,74246,4.50932502746582
1747642333.6778862,74290,4.50932502746582
1747642420.2713158,74742,4.50932502746582
1747642420.8430278,74746,4.50932502746582
1747642425.1768432,74770,4.50932502746582
1747642427.5950747,74782,4.50932502746582
1747642436.011535,74830,4.50932502746582
1747642448.986461,74890,4.50932502746582
1747642505.7048347,75198,4.50932502746582
1747642525.905737,75302,4.50932502746582
1747642530.9271693,75326,4.50932502746582
1747642531.492435,75330,4.50932502746582
1747642575.373871,75570,4.50932502746582
1747642598.7934222,75674,4.50932502746582
1747642638.6380715,75854,4.50932502746582
1747642640.640843,75866,4.50932502746582
1747642658.090437,75954,4.50932502746582
1747642686.3705242,76106,4.50932502746582
1747642693.0926616,76146,4.50932502746582
1747642696.3066828,76162,4.50932502746582
1747642697.2791219,76166,4.50932502746582
1747642768.4315922,76546,4.50932502746582
1747642769.6845975,76554,4.50932502746582
1747642772.9493349,76574,4.50932502746582
1747642815.4486287,76822,4.50932502746582
1747642846.7156193,76986,4.50932502746582
1747642885.0638802,77186,4.50932502746582
1747642892.5009518,77218,4.50932502746582
1747642903.6151972,77278,4.50932502746582
1747642913.7189333,77318,4.50932502746582
1747642916.6675127,77334,4.50932502746582
1747642928.5774417,77390,4.50932502746582
1747642963.2929773,77570,4.50932502746582
1747642970.1572547,77606,4.50932502746582
1747642993.7230394,77702,4.50932502746582
1747642995.6853724,77714,4.50932502746582
1747643032.2223172,77894,4.50932502746582
1747643088.6936526,78178,4.50932502746582
1747643101.4109569,78242,4.50932502746582
1747643117.8446066,78326,4.50932502746582
1747643123.0331514,78354,4.50932502746582
1747643150.7168515,78514,4.50932502746582
1747643191.980683,78762,4.50932502746582
1747643193.474376,78770,4.50932502746582
1747643259.0508208,79074,4.50932502746582
1747643275.5676045,79154,4.50932502746582
1747643299.5413144,79290,4.50932502746582
1747643311.2036638,79354,4.50932502746582
1747643319.4311814,79398,4.50932502746582
1747643353.4769886,79574,4.50932502746582
1747643364.481137,79634,4.50932502746582
1747643365.1281555,79638,4.50932502746582
1747643367.8457992,79654,4.50932502746582
1747643380.90548,79706,4.50932502746582
1747643392.3174727,79766,4.50932502746582
1747643436.1794,80010,4.50932502746582
1747643461.3078208,80158,4.50932502746582
1747643477.5249038,80246,4.50932502746582
1747643609.496486,80952,4.50932502746582
1747643625.1077957,81035,4.46995210647583
1747643647.3726115,81154,4.43057918548584
1747643683.9882464,81282,4.43057918548584
1747643696.9121842,81317,4.39120626449585
1747643723.21153,81393,4.43057918548584
1747643754.273883,81465,4.43057918548584
1747643847.7209988,81641,4.46995210647583
1747643860.7754586,81677,4.46995210647583
1747643892.07271,81757,4.50932502746582
1747643922.0434632,81845,4.50932502746582
1747643954.9806938,81936,4.46995210647583
1747643978.9901655,82004,4.46995210647583
1747643983.218496,82016,4.46995210647583
1747643987.5811076,82028,4.46995210647583
1747644048.0559957,82176,4.46995210647583
1747644093.5181212,82288,4.50932502746582
1747644122.6078568,82360,4.50932502746582
1747644126.033501,82368,4.50932502746582
1747644204.8319097,82700,4.50932502746582
1747644211.701862,82744,4.50932502746582
1747644228.5657506,82852,4.50932502746582
1747644245.2876177,82956,4.50932502746582
1747644260.4985728,83056,4.50932502746582
1747644262.3216488,83068,4.50932502746582
1747644328.879973,83492,4.50932502746582
1747644331.3200552,83508,4.50932502746582
1747644340.5932536,83568,4.50932502746582
1747644341.7912378,83576,4.50932502746582
1747644344.8962991,83596,4.50932502746582
1747644348.6935267,83620,4.50932502746582
1747644356.6574643,83672,4.50932502746582
1747644361.5313487,83704,4.50932502746582
1747644384.158364,83848,4.50932502746582
1747644394.0678575,83912,4.50932502746582
1747644438.436605,84200,4.50932502746582
1747644441.4329834,84220,4.50932502746582
1747644455.3205626,84308,4.50932502746582
1747644456.5236309,84316,4.50932502746582
1747644464.3177044,84364,4.50932502746582
1747644469.27304,84396,4.50932502746582
1747644472.9034772,84420,4.50932502746582
1747644489.1809595,84524,4.50932502746582
1747644493.3001425,84540,4.50932502746582
1747644511.4770637,84636,4.50932502746582
1747644518.040101,84680,4.50932502746582
1747644532.2876024,84772,4.50932502746582
1747644539.4207587,84820,4.50932502746582
1747644559.5818179,84948,4.50932502746582
1747644599.6999135,85212,4.50932502746582
1747644607.9244454,85264,4.50932502746582
1747644625.51577,85380,4.50932502746582
1747644632.4095306,85424,4.50932502746582
1747644654.0696843,85564,4.50932502746582
1747644660.8406053,85608,4.50932502746582
1747644726.5810378,86032,4.50932502746582
1747644728.1015713,86040,4.50932502746582
1747644733.386414,86076,4.50932502746582
1747644736.0664842,86092,4.50932502746582
1747644736.6029413,86096,4.50932502746582
1747644740.884273,86124,4.50932502746582
1747644750.952581,86188,4.50932502746582
1747644755.8405447,86208,4.50932502746582
1747644787.955213,86392,4.50932502746582
1747644791.6132796,86408,4.50932502746582
1747644793.041184,86416,4.50932502746582
1747644824.9773293,86572,4.50932502746582
1747644826.8812168,86584,4.50932502746582
1747644835.6986802,86640,4.50932502746582
1747644891.6211667,86952,4.50932502746582
1747644896.6522613,86980,4.50932502746582
1747644917.3222218,87084,4.50932502746582
1747645107.1671321,87956,4.50932502746582
1747645137.8201644,88052,4.50932502746582
1747645157.2644515,88156,4.50932502746582
1747645158.0370321,88160,4.50932502746582
1747645184.470234,88248,4.50932502746582
1747645191.8582287,88288,4.50932502746582
1747645202.562217,88352,4.50932502746582
1747645218.1889944,88444,4.50932502746582
1747645248.3945298,88620,4.50932502746582
1747645277.9127738,88796,4.50932502746582
1747645296.0507953,88836,4.50932502746582
1747645298.072203,88844,4.50932502746582
1747645303.204897,88872,4.50932502746582
1747645313.3664105,88932,4.50932502746582
1747645403.5720708,89216,4.50932502746582
1747645405.5371065,89224,4.50932502746582
1747645444.882704,89372,4.50932502746582
1747645494.751324,89564,4.50932502746582
1747645513.9802024,89648,4.50932502746582
1747645546.7764099,89760,4.50932502746582
1747645551.7784986,89792,4.50932502746582
1747645558.8046193,89832,4.50932502746582
1747645595.4848292,89972,4.50932502746582
1747645626.2625372,90120,4.50932502746582
1747645664.0491333,90284,4.50932502746582
1747645681.0581043,90340,4.50932502746582
1747645717.8178706,90512,4.50932502746582
1747645745.4292946,90632,4.50932502746582
1747645767.7386658,90728,4.50932502746582
1747645783.7066374,90824,4.50932502746582
1747645784.3191733,90828,4.50932502746582
1747645892.15345,91256,4.50932502746582
1747645922.7553558,91388,4.50932502746582
1747645963.7739859,91496,4.50932502746582
1747645997.5061526,91636,4.50932502746582
1747646001.3091855,91660,4.50932502746582
1747646004.2386708,91676,4.50932502746582
1747646043.1276615,91916,4.50932502746582
1747646054.5837302,91936,4.50932502746582
1747646062.738146,91988,4.50932502746582
1747646078.490924,92080,4.50932502746582
1747646087.6579878,92128,4.50932502746582
1747646144.7074122,92432,4.50932502746582
1747646173.537984,92592,4.50932502746582
1747646206.4374495,92752,4.50932502746582
1747646208.6194298,92764,4.50932502746582
1747646235.061669,92896,4.50932502746582
1747646251.6025121,92984,4.50932502746582
1747646260.4137826,93024,4.50932502746582
1747646284.715022,93152,4.50932502746582
1747646295.5254436,93216,4.50932502746582
1747646322.331361,93328,4.50932502746582
1747646323.0405858,93332,4.50932502746582
1747646394.82847,93704,4.50932502746582
1747646424.1280398,93856,4.50932502746582
1747646463.9498112,94060,4.50932502746582
1747646465.6519978,94068,4.50932502746582
1747646494.2665112,94212,4.50932502746582
1747646512.3502884,94284,4.50932502746582
1747646514.3256652,94296,4.50932502746582
1747646573.9748163,94576,4.50932502746582
1747646613.9204183,94764,4.50932502746582
1747646657.8015757,94888,4.50932502746582
1747646687.2163265,94972,4.50932502746582
1747646723.3136523,95180,4.50932502746582
1747646767.4165666,95408,4.50932502746582
1747646793.267036,95512,4.50932502746582
1747646862.6937933,95808,4.50932502746582
1747646869.9753702,95852,4.50932502746582
1747646871.9593363,95864,4.50932502746582
1747646905.3863695,95984,4.50932502746582
1747646909.3455968,96008,4.50932502746582
1747646949.3198915,96188,4.50932502746582
1747647034.1885118,96584,4.50932502746582
1747647086.331145,96828,4.50932502746582
1747647111.8049557,96924,4.50932502746582
1747647116.1320364,96948,4.50932502746582
1747647144.5723407,97032,4.50932502746582
1747647183.2160044,97128,4.50932502746582
1747647211.8752122,97216,4.50932502746582
1747647221.369795,97268,4.50932502746582
1747647278.9152515,97444,4.50932502746582
1747647314.801572,97579,4.46995210647583
1747647317.279888,97595,4.46995210647583
1747647330.6629603,97663,4.46995210647583
1747647331.826439,97671,4.46995210647583
1747647464.11935,98127,4.50932502746582
1747647482.8983223,98207,4.50932502746582
1747647492.336306,98247,4.50932502746582
1747647519.436568,98347,4.50932502746582
1747647563.723149,98519,4.50932502746582
1747647580.5379014,98575,4.50932502746582
1747647595.1547723,98631,4.50932502746582
1747647622.8805048,98735,4.50932502746582
1747647633.3301163,98771,4.50932502746582
1747647680.8656847,98959,4.50932502746582
1747647686.2099013,98975,4.50932502746582
1747647695.9806335,99015,4.50932502746582
1747647706.9120483,99059,4.50932502746582
1747647710.5128272,99075,4.50932502746582
1747647713.103459,99087,4.50932502746582
1747647720.3069503,99119,4.50932502746582
1747647738.3283966,99203,4.50932502746582
1747647744.0781515,99231,4.50932502746582
1747647759.1636903,99315,4.50932502746582
1747647788.63715,99455,4.50932502746582
1747647801.5584888,99535,4.50932502746582
1747647802.8387606,99543,4.50932502746582
1747647814.1349995,99611,4.50932502746582
1747647824.2674162,99667,4.50932502746582
1747647887.914517,99915,4.50932502746582
1747647890.830794,99923,4.50932502746582
1747647907.534519,99979,4.50932502746582
1747647913.6651344,100003,4.50932502746582
